tx,block,log_index,timestamp,timestamp_utc,main_account_transaction,direction,a0in,a1in,a0out,a1out,net_MOO_to_pool,net_mCELO_to_pool,pre0,pre1,post0,post1,pre_mCELO_per_MOO,post_mCELO_per_MOO
0xa66cc5e68b1da93851cc44a9c653d9f2ae1142beb3a2a574d080b634a9bd0992,15688300,16,1666109494,2022-10-18T16:11:34+00:00,False,buy_MOO,0,150706558557708223129,418882142603233659323,0,-418.882142603233659323,150.706558557708223129,1343224293348279670233053,481668802385912592585024,1342805411205676436573730,481819508944470300808153,0.358591491213465170910826899344137985742206543399963813788500,0.358815584837310720318281489060541772062495167718948813314641
0x11713b15cbbc67bd8ef495cdeca7d1fd3cfc551f34fd2a0ab46685387a127c29,15688300,155,1666109494,2022-10-18T16:11:34+00:00,False,sell_MOO,216384528000262313479,0,0,77396779959782750118,216.384528000262313479,-77.396779959782750118,1342805411205676436573730,481819508944470300808153,1343021795733676698887209,481742112164510518058035,0.358815584837310720318281489060541772062495167718948813314641,0.358700144476315501766139921040758608476938579772575090172257
0x40f704a067201ae4df7c10e2b16bfe2b9f8d8f3d55cd098013033c907bcbab32,15688301,7,1666109499,2022-10-18T16:11:39+00:00,False,sell_MOO,2340833170759489660413,10175127141600,0,835686027401380109336,2340.833170759489660413,-835.686017226252967736,1343021795733676698887209,481742112164510518058035,1345362628904436188547622,480906426147284265090299,0.358700144476315501766139921040758608476938579772575090172257,0.357454871880081050675134369458367992786604738533989748875197
0xb51a5bd46d498ebcab539ff4d18db2badc93f1194edeeae7c1e3420402bd9f85,15688301,136,1666109499,2022-10-18T16:11:39+00:00,False,sell_MOO,54887960219861669,0,0,19561108086127355,0.054887960219861669,-0.019561108086127355,1345362628904436188547622,480906426147284265090299,1345362683792396408409291,480906406586176178962944,0.357454871880081050675134369458367992786604738533989748875197,0.357454842757022007718175942791706533500497204487211118927208
0xbcb22cf36404ae3f38e77d1640c48ab3b964f9193848385b0a6cdf4d93b61ea8,15688302,52,1666109504,2022-10-18T16:11:44+00:00,False,sell_MOO,782728667859799591,10159273528684,0,278950620626664357,0.782728667859799591,-0.278940461353135673,1345362683792396408409291,480906406586176178962944,1345363466521064268208882,480906127645714825827271,0.357454842757022007718175942791706533500497204487211118927208,0.357454427456154882807561505597889957114420784144679971444751
0x7b6902a3329cc4adde4507a211b3a6f7e23055e776ca3d67b74fc9dd25ea01d5,15688302,95,1666109504,2022-10-18T16:11:44+00:00,False,sell_MOO,73824945078827907160,0,0,26308447006266020824,73.82494507882790716,-26.308447006266020824,1345363466521064268208882,480906127645714825827271,1345437291466143096116042,480879819198708559806447,0.357454427456154882807561505597889957114420784144679971444751,0.357415259892704953991751447108714153895971443159978536458912
0x75d579fb55e888fa2c1240fe12a6a85c098bfe96d342184b50f877e7a9a01c7c,15688303,68,1666109509,2022-10-18T16:11:49+00:00,False,sell_MOO,1077444022521056735,10158712476617,0,383939343981891064,1.077444022521056735,-0.383929185269414447,1345437291466143096116042,480879819198708559806447,1345438368910165617172777,480879435269523290392000,0.357415259892704953991751447108714153895971443159978536458912,0.357414688313851274097311775088445990118031247692640317050870
0xef800b69b4f454190423218e6687702e2c813e4ec1eca940b26442abe8d09236,15688303,107,1666109509,2022-10-18T16:11:49+00:00,False,sell_MOO,369904500000000000,16797284203654,0,131812637537834481,0.3699045,-0.131795840253630827,1345438368910165617172777,480879435269523290392000,1345438738814665617172777,480879303473683036761173,0.357414688313851274097311775088445990118031247692640317050870,0.357414492091508174618166723815598178984418481380825737685350
0x82592ae65ba5bb39b12ad27753e57a67d792bfdce143b2f821ceef20a3d858c7,15688305,91,1666109519,2022-10-18T16:11:59+00:00,False,sell_MOO,622640618509480257,25452213688552,0,221873055708720660,0.622640618509480257,-0.221847603495032108,1345438738814665617172777,480879303473683036761173,1345439361455284126653034,480879081626079541729065,0.357414492091508174618166723815598178984418481380825737685350,0.357414161799116970549910827794706949742241019097395957721589
0x3bac09581f7fb5c3114a2d9e6feb243fc3f4fd35325bde679b012e5feaafa299,15688305,116,1666109519,2022-10-18T16:11:59+00:00,False,sell_MOO,5544093175718981439693,8398635897438,0,1967509694174605574960,5544.093175718981439693,-1967.509685775969677522,1345439361455284126653034,480879081626079541729065,1350983454631003108092727,478911571940303572051543,0.357414161799116970549910827794706949742241019097395957721589,0.354491071151652020427876048747560372788484376937907857497105
0x95928d959cb91de054448ecfab15d186fb5ee635ff11fc7ed4097e217b895605,15688305,206,1666109519,2022-10-18T16:11:59+00:00,False,buy_MOO,0,56062664469856318,157675254757005949,0,-0.157675254757005949,0.056062664469856318,1350983454631003108092727,478911571940303572051543,1350983296955748351086778,478911628002968041907861,0.354491071151652020427876048747560372788484376937907857497105,0.354491154022502218988209794967304245972403198691291978407022
0x6cf18518531836ffacec960da862a09a76bbd0d049280200c3783528196ed4c5,15688306,107,1666109524,2022-10-18T16:12:04+00:00,False,buy_MOO,0,46812583666529616,131616682841028961,0,-0.131616682841028961,0.046812583666529616,1350983296955748351086778,478911628002968041907861,1350983165339065510057817,478911674815551708437477,0.354491154022502218988209794967304245972403198691291978407022,0.354491223208807314063875320395231075611920370880790792288860
0x3d35a3008b4a2fd62bafaa8a0f0b897f351f426637ffb4c5108da7efd9fdae3e,15688308,83,1666109534,2022-10-18T16:12:14+00:00,False,sell_MOO,1414319551514742937819,30474588763097,0,499338596028622203842,1414.319551514742937819,-499.338565554033440745,1350983165339065510057817,478911674815551708437477,1352397484890580252995636,478412336249997674996732,0.354491223208807314063875320395231075611920370880790792288860,0.353751276229787613176658817187160524204791238047207993722772
0x3d35a3008b4a2fd62bafaa8a0f0b897f351f426637ffb4c5108da7efd9fdae3e,15688308,103,1666109534,2022-10-18T16:12:14+00:00,False,sell_MOO,875595264347849416,0,0,308813514058950975,0.875595264347849416,-0.308813514058950975,1352397484890580252995636,478412336249997674996732,1352398360485844600845052,478412027436483616045757,0.353751276229787613176658817187160524204791238047207993722772,0.353750818852379923517366717331595266823985390675502079166433
0xef90667bb9b89a7f4c698e0acd9f2d094f4079877a07230b5229fa79cef5c87b,15688310,10,1666109544,2022-10-18T16:12:24+00:00,False,sell_MOO,2242663775561580743629,30446015573829,0,789658562978188460941,2242.663775561580743629,-789.658532532172887112,1352398360485844600845052,478412027436483616045757,1354641024261406181588681,477622368903951443158645,0.353750818852379923517366717331595266823985390675502079166433,0.352582241604831440336438707663668411949976448606111244653115
0x49d1cf15e0ece1a084070b5556410f0974907f278a9a8f65bced3283c066990c,15688315,62,1666109569,2022-10-18T16:12:49+00:00,False,sell_MOO,750647741353875588422,137252179048734,0,263725368289228659602,750.647741353875588422,-263.725231037049610868,1354641024261406181588681,477622368903951443158645,1355391672002760057177103,477358643672914393547777,0.352582241604831440336438707663668411949976448606111244653115,0.352192398354903218256587038084058667940915674358177669132261
0x49d1cf15e0ece1a084070b5556410f0974907f278a9a8f65bced3283c066990c,15688315,82,1666109569,2022-10-18T16:12:49+00:00,False,sell_MOO,316827683320259324,0,0,111249522821866952,0.316827683320259324,-0.111249522821866952,1355391672002760057177103,477358643672914393547777,1355391988830443377436427,477358532423391571680825,0.352192398354903218256587038084058667940915674358177669132261,0.352192233949457183461643370112163138703590848754618425115647
0x66ec1c2b17585c8c359ff9e36aaef3bd63cf9d34988e9d69536e4c91d1327dff,15688320,26,1666109594,2022-10-18T16:13:14+00:00,True,buy_MOO,0,350000000214417743256909,572381883937804421840802,0,-572381.883937804421840802,350000.000214417743256909,1355391988830443377436427,477358532423391571680825,783010104892638955595625,827358532637809314937734,0.352192233949457183461643370112163138703590848754618425115647,1.05663838495577412184781184971585449695221258846171981881670
0x3a12c03f194e0e7b156e76a8789f059dd067abc4cc5ff2bce63a67e642561140,15688321,5,1666109599,2022-10-18T16:13:19+00:00,False,sell_MOO,707248285639389600000,68768794883601,0,744393418306711347987,707.2482856393896,-744.393349537916464386,783010104892638955595625,827358532637809314937734,783717353178278345195625,826614139288271398473348,1.05663838495577412184781184971585449695221258846171981881670,1.05473502141560336770481351822859533981675731332095046715501
0xc6c0a83014c139eab5c14c0858ce5552986c4983cc84b092357888d1419cacb9,15688321,30,1666109599,2022-10-18T16:13:19+00:00,False,sell_MOO,31430359322581762771633,0,0,31780539041821164777650,31430.359322581762771633,-31780.53904182116477765,783717353178278345195625,826614139288271398473348,815147712500860107967258,794833600246450233695698,1.05473502141560336770481351822859533981675731332095046715501,0.975079225589572589624436501014332529209506754756645342650774
0x4ea7153fea86b8b631aa62a6da1fe6bde987aa1c9f19fa0b9ae04493076b27a8,15688321,50,1666109599,2022-10-18T16:13:19+00:00,False,buy_MOO,0,90277500000000001,92307019722686849,0,-0.092307019722686849,0.090277500000000001,815147712500860107967258,794833600246450233695698,815147620193840385280409,794833690523950233695699,0.975079225589572589624436501014332529209506754756645342650774,0.975079446757067705181180486021551386843214633899329961723989
0x80867e9824e42cc9655b1458111ad04a1e697b575c011cd521cb1042bc3db366,15688321,192,1666109599,2022-10-18T16:13:19+00:00,False,sell_MOO,16579867421136819767774,0,0,15797828582648236910265,16579.867421136819767774,-15797.828582648236910265,815147620193840385280409,794833690523950233695699,831727487614977205048183,779035861941301996785434,0.975079446757067705181180486021551386843214633899329961723989,0.936647968886093633173153342012899264883037451733836290470635
0x12506c58854d5bf172ea9d51829e46c2176854e59913c9be5271426519f0bb64,15688322,24,1666109604,2022-10-18T16:13:24+00:00,False,buy_MOO,0,749433802122557350840,796958419605268117832,0,-796.958419605268117832,749.43380212255735084,831727487614977205048183,779035861941301996785434,830930529195371936930351,779785295743424554136274,0.936647968886093633173153342012899264883037451733836290470635,0.938448243679921529348022913390076285051452246625107516168057
0x2025579639aa67edc988a64670b198fa13769909270742f5f076837c90293d7c,15688322,126,1666109604,2022-10-18T16:13:24+00:00,False,buy_MOO,0,941452074828320964266,998988763503496402176,0,-998.988763503496402176,941.452074828320964266,830930529195371936930351,779785295743424554136274,829931540431868440528175,780726747818252875100540,0.938448243679921529348022913390076285051452246625107516168057,0.940712227194051394355320881577442724926568599344287955618733
0x9a7083192e39d8ac77226dcac10c075c4c8bdd5c81c774aff86fba10e5b3926b,15688322,160,1666109604,2022-10-18T16:13:24+00:00,False,buy_MOO,0,745263618601303696823,789105668424356725843,0,-789.105668424356725843,745.263618601303696823,829931540431868440528175,780726747818252875100540,829142434763444083802332,781472011436854178797363,0.940712227194051394355320881577442724926568599344287955618733,0.942506351951229745472269653336625186445873350052477270803339
0x2911eb7bdaacddcbb30ef9816ab3f427dc951e3484ad45f7363a9cbf5317e5ac,15688324,10,1666109614,2022-10-18T16:13:34+00:00,False,sell_MOO,5828952916673456984676,184816514923283,0,5439220135644416980491,5828.952916673456984676,-5439.219950827902057208,829142434763444083802332,781472011436854178797363,834971387680117540787008,776032791486026276740155,0.942506351951229745472269653336625186445873350052477270803339,0.929412436086168035758533298092490642205679316391806290681570
0x01628ab6306c19499af770e4578411054ebbdb07f7b0065d55c7585250a9d21a,15688326,17,1666109624,2022-10-18T16:13:44+00:00,False,buy_MOO,0,307200183735284157835,329409803762665421459,0,-329.409803762665421459,307.200183735284157835,834971387680117540787008,776032791486026276740155,834641977876354875365549,776339991669761560897990,0.929412436086168035758533298092490642205679316391806290681570,0.930147311359853195808800487695031361730049366296792168896734
0x1e911b1bd11d7d2267a0dad3b37884d3e1887de3fa673f908288ee601e03ccba,15688326,213,1666109624,2022-10-18T16:13:44+00:00,False,buy_MOO,0,82317226710284297,88231860554568596,0,-0.088231860554568596,0.082317226710284297,834641977876354875365549,776339991669761560897990,834641889644494320796953,776340073986988271182287,0.930147311359853195808800487695031361730049366296792168896734,0.930147508313608597915374497513773817725397198215834576508144
0x7a001fe23f64044c148f523e4e3e32c5939d3df14f4b6364d99db2c8dcc2cdcf,15688326,422,1666109624,2022-10-18T16:13:44+00:00,False,buy_MOO,0,4026661803598656075,4316047747644791058,0,-4.316047747644791058,4.026661803598656075,834641889644494320796953,776340073986988271182287,834637573596746676005895,776344100648791869838362,0.930147508313608597915374497513773817725397198215834576508144,0.930157142702373508851823131291008244637816879069290905163416
0x5a6b60a427f1f92f84e91a142e891bc5f0f6597fb459a7757400657d1442b73b,15688327,91,1666109629,2022-10-18T16:13:49+00:00,False,buy_MOO,0,30857836139250498342,33073887555330730692,0,-33.073887555330730692,30.857836139250498342,834637573596746676005895,776344100648791869838362,834604499709191345275203,776374958484931120336704,0.930157142702373508851823131291008244637816879069290905163416,0.930230976175482326181599432925081226168263984208643164813360
0x1f2c32a4b4e2072b51c68ee2a7355d51f1b0fdae814476a0190b0c6ea7c798a0,15688328,145,1666109634,2022-10-18T16:13:54+00:00,False,buy_MOO,0,88855560285589586205,95222324085656327876,0,-95.222324085656327876,88.855560285589586205,834604499709191345275203,776374958484931120336704,834509277385105688947327,776463814045216709922909,0.930230976175482326181599432925081226168263984208643164813360,0.930443597317729503624482155628070469410802059568232942055876
0x45af830d2a93c13b52a12aeb95f5a2c6cd3c335b8e656086878dabcdeff480c6,15688328,205,1666109634,2022-10-18T16:13:54+00:00,False,buy_MOO,0,503041788721597580,539024977819203322,0,-0.539024977819203322,0.50304178872159758,834509277385105688947327,776463814045216709922909,834508738360127869744005,776464317087005431520489,0.930443597317729503624482155628070469410802059568232942055876,0.930444801108752832954529735279362144982566132640827523393450
0xcd4c7bccee929e2afa32fdd82b64b0c3dba7f2c04f177adab0c87abea85e5659,15688331,142,1666109649,2022-10-18T16:14:09+00:00,False,buy_MOO,0,1612949212318056206,1727839383314475071,0,-1.727839383314475071,1.612949212318056206,834508738360127869744005,776464317087005431520489,834507010520744555268934,776465930036217749576695,0.930444801108752832954529735279362144982566132640827523393450,0.930448660403334030368882605075168281509900890085664620454959
0x0be792c50758101000b2efca078ab03961e70273fd90eec52b322adb61626ec7,15688332,12,1666109654,2022-10-18T16:14:14+00:00,False,sell_MOO,2243621364789894840862,159018504700382,0,2075747741801858115740,2243.621364789894840862,-2075.747582783353415358,834507010520744555268934,776465930036217749576695,836750631885534450109796,774390182453434396161337,0.930448660403334030368882605075168281509900890085664620454959,0.925473077574405920370396323253800836598873423550370093000260
0x5bd51ebb4858f52e3ae0a5bb18f80d64868f79633eb1f671e7aa6cd3e0ed4ecf,15688332,130,1666109654,2022-10-18T16:14:14+00:00,True,buy_MOO,0,143817920683322360000000,130727576128627835617836,0,-130727.576128627835617836,143817.92068332236,836750631885534450109796,774390182453434396161337,706023055756906614491960,918208103136756756161337,0.925473077574405920370396323253800836598873423550370093000260,1.30053557833514767380696531774169066210823403860662359558209
0x0c60433a2be73ae9c06b8801c464eeef8a97b8b18d0a2a6b0c12fc4b65c95159,15688332,141,1666109654,2022-10-18T16:14:14+00:00,False,sell_MOO,6360998089371553155627,0,0,8174458413872557265471,6360.998089371553155627,-8174.458413872557265471,706023055756906614491960,918208103136756756161337,712384053846278167647587,910033644722884198895866,1.30053557833514767380696531774169066210823403860662359558209,1.27744808409096683559035529489398440815311597294709582466364
0x282880a076ddb0e4c77029caa18c20dc7054521bfd3830bb7cf1a16a543be1be,15688332,155,1666109654,2022-10-18T16:14:14+00:00,False,sell_MOO,423937935798246313750,0,0,539613868277426356984,423.93793579824631375,-539.613868277426356984,712384053846278167647587,910033644722884198895866,712807991782076413961337,909494030854606772538882,1.27744808409096683559035529489398440815311597294709582466364,1.27593130455902954854548712737659568546218077904744903833418
0xc6546ff5e987e6bf2a860d5d4d4152f6db669ee0f3046a42585a40cd56f60f40,15688332,208,1666109654,2022-10-18T16:14:14+00:00,False,sell_MOO,6637435961962849403,0,0,8443427202318672521,6.637435961962849403,-8.443427202318672521,712807991782076413961337,909494030854606772538882,712814629218038376810740,909485587427404453866361,1.27593130455902954854548712737659568546218077904744903833418,1.27590757841925216227191838577729013852806751028316076090135
0x0fb8b37383c83b9f2d2c053b69cddc26cdfa475b117656cfbf04a9a8477e9645,15688333,29,1666109659,2022-10-18T16:14:19+00:00,False,sell_MOO,104758852319571139470,181273004508362,0,133242102551095443915,104.75885231957113947,-133.241921278090935553,712814629218038376810740,909485587427404453866361,712919388070357947950210,909352345506126362930808,1.27590757841925216227191838577729013852806751028316076090135,1.27553319593039664215552535829930520523453589050618104690998
0xc4b99924e90501618201b3e561cad359641e5aa85ef64e0121ad7b5b22079a32,15688333,150,1666109659,2022-10-18T16:14:19+00:00,False,sell_MOO,10155269090093751,0,0,12914522506095753,0.010155269090093751,-0.012914522506095753,712919388070357947950210,909352345506126362930808,712919398225627038043961,909352332591603856835055,1.27553319593039664215552535829930520523453589050618104690998,1.27553315964592267707841304152951770978755134651759335684727
0x638e7e8033ccb82d2be342978ccfa7a7342fde7f4cfbebbad22bd5590ad3cffd,15688333,195,1666109659,2022-10-18T16:14:19+00:00,False,sell_MOO,64473202702079526,213641480491,0,81990987438561294,0.064473202702079526,-0.081990773797080803,712919398225627038043961,909352332591603856835055,712919462698829740123487,909352250600830059754252,1.27553315964592267707841304152951770978755134651759335684727,1.27553292928542567163465633831098634840695731175060533896954
0xa2deb1e1711291dc556ead13bc2f6eb951f20a7d5f1d9bf014eca81045c933d3,15688335,10,1666109669,2022-10-18T16:14:29+00:00,False,sell_MOO,2027140244223592010351,634545815378017,0,2570639562889507581967,2027.140244223592010351,-2570.63892834369220395,712919462698829740123487,909352250600830059754252,714946602943053332133838,906781611672486367550302,1.27553292928542567163465633831098634840695731175060533896954,1.26832075002489802451684821417940846395486927706107897641889
0x752d81e361ba5821217058b3be64d027788ac8d2f116313b67ac467e399d0f5b,15688335,48,1666109669,2022-10-18T16:14:29+00:00,False,sell_MOO,1680097117554997617181,0,0,2119543426856262910873,1680.097117554997617181,-2119.543426856262910873,714946602943053332133838,906781611672486367550302,716626700060608329751019,904662068245630104639429,1.26832075002489802451684821417940846395486927706107897641889,1.26238956512382078647384893031005885058241108150451176275371
0x49eeddd6625f315a94f613dbdefe0d00c9a388f1ac6e220b0d12737f2ac20285,15688335,215,1666109669,2022-10-18T16:14:29+00:00,False,sell_MOO,19999608878533738,1,0,25171554961774279,0.019999608878533738,-0.025171554961774278,716626700060608329751019,904662068245630104639429,716626720060217208284757,904662043074075142865151,1.26238956512382078647384893031005885058241108150451176275371,1.26238949476801195986973032027661767167064535260075736915906
0x98ebe42307ce159efb349e686401115ca5aab812db1edf2f0e2de2c5cce59234,15688337,130,1666109679,2022-10-18T16:14:39+00:00,False,buy_MOO,0,19415827179328669433,15333251449378194766,0,-15.333251449378194766,19.415827179328669433,716626720060217208284757,904662043074075142865151,716611386808767830089991,904681458901254471534584,1.26238949476801195986973032027661767167064535260075736915906,1.26244359991264596041771038094413358792402658248166223012415
0x9bf7da6c0bf6e848d56de52622194721af554297883fe51a9ab856d48c24fb85,15688337,240,1666109679,2022-10-18T16:14:39+00:00,False,sell_MOO,4711737701177229310,0,0,5930419320325715249,4.71173770117722931,-5.930419320325715249,716611386808767830089991,904681458901254471534584,716616098546469007319301,904675528481934145819335,1.26244359991264596041771038094413358792402658248166223012415,1.26242702378150721269506725118911544591580866871635652288712
0x581d0136b094d6b6eb6e8e66b0ddca13818e6618aecff78ffb09410bdbdd209c,15688339,54,1666109689,2022-10-18T16:14:49+00:00,True,buy_MOO,0,289941286756380848782182,173531967033706037215205,0,-173531.967033706037215205,289941.286756380848782182,716616098546469007319301,904675528481934145819335,543084131512762970104096,1194616815238314994601517,1.26242702378150721269506725118911544591580866871635652288712,2.19969015097293524026741888104835092953340893683483338783714
0x966d8f1d1c80a74a1123fa36baf1e70290c898b9610614c8478f0568d3166916,15688339,64,1666109689,2022-10-18T16:14:49+00:00,False,sell_MOO,5278008026712782010388,0,0,11464072038100690610126,5278.008026712782010388,-11464.072038100690610126,543084131512762970104096,1194616815238314994601517,548362139539475752114484,1183152743200214303991391,2.19969015097293524026741888104835092953340893683483338783714,2.15761201930141814022559256177540996995238854830811313307184
0x2230a30b9106707d095f15eae8139729e9213771ac2179299174befd55c98bed,15688339,100,1666109689,2022-10-18T16:14:49+00:00,False,sell_MOO,4705239400049912356693,0,0,10035770913896341765066,4705.239400049912356693,-10035.770913896341765066,548362139539475752114484,1183152743200214303991391,553067378939525664471177,1173116972286317962226325,2.15761201930141814022559256177540996995238854830811313307184,2.12111040527412972691081542848858614733042400190020791114616
0x1faaed952a68e2b94653576108f04e9be74f2e8a7b499d24152a3850c8c31e6e,15688340,6,1666109694,2022-10-18T16:14:54+00:00,False,sell_MOO,3956746076660414665763,490846008153164,0,8308256703382150609614,3956.746076660414665763,-8308.25621253614245645,553067378939525664471177,1173116972286317962226325,557024125016186079136940,1164808716073781819769875,2.12111040527412972691081542848858614733042400190020791114616,2.09112794897336745926816911938211507908411969577559383452008
0xdedd4eed3365d521a06d7ad517e76508490b872160aa7b79d78a89f8aff0dfbb,15688340,116,1666109694,2022-10-18T16:14:54+00:00,False,sell_MOO,2764442564326627413,0,0,5763432182867257823,2.764442564326627413,-5.763432182867257823,557024125016186079136940,1164808716073781819769875,557026889458750405764353,1164802952641598952512052,2.09112794897336745926816911938211507908411969577559383452008,2.09110722423725341003500838519016535913605936397462466829115
0x8413899ceef93fc94e3f5f5764258a0a411b7332b34a7b7182073455a5dacae6,15688340,172,1666109694,2022-10-18T16:14:54+00:00,False,sell_MOO,153355058516856267691,0,0,319632091216660994316,153.355058516856267691,-319.632091216660994316,557026889458750405764353,1164802952641598952512052,557180244517267262032044,1164483320550382291517736,2.09110722423725341003500838519016535913605936397462466829115,2.08995801988506151845878810242967499601535237007976410590630
0xb98a6667e663dc5a132f09c8bbbfd77e9bff6914573fb5fa4101ed0880ae0f17,15688341,90,1666109699,2022-10-18T16:14:59+00:00,False,buy_MOO,0,104716317311110429322,49949482945450184764,0,-49.949482945450184764,104.716317311110429322,557180244517267262032044,1164483320550382291517736,557130295034321811847280,1164588036867693401947058,2.08995801988506151845878810242967499601535237007976410590630,2.09033335154741383065006985998948325848166864205946410912058
0x80e419b50b7347f81d5c1837bf41657b312b6f9898f24e26641854a3dc437fbe,15688341,135,1666109699,2022-10-18T16:14:59+00:00,False,buy_MOO,0,173746819979964935541,82857510235799663806,0,-82.857510235799663806,173.746819979964935541,557130295034321811847280,1164588036867693401947058,557047437524086012183474,1164761783687673366882599,2.09033335154741383065006985998948325848166864205946410912058,2.09095618295041626645117631241345957336753845315123185831530
0x80e419b50b7347f81d5c1837bf41657b312b6f9898f24e26641854a3dc437fbe,15688341,159,1666109699,2022-10-18T16:14:59+00:00,False,buy_MOO,0,2879692618106348648,1373078253260683272,0,-1.373078253260683272,2.879692618106348648,557047437524086012183474,1164761783687673366882599,557046064445832751500202,1164764663380291473231247,2.09095618295041626645117631241345957336753845315123185831530,2.09096650658332292301492485186091099729711246996324415370049
0x746b9f9250be7ae884d66bce187668fb8e25c32641cee8446aa6233a73e60d80,15688346,52,1666109724,2022-10-18T16:15:24+00:00,True,buy_MOO,0,231457562320109343452022,92112619193407341512565,0,-92112.619193407341512565,231457.562320109343452022,557046064445832751500202,1164764663380291473231247,464933445252425409987637,1396222225700400816683269,2.09096650658332292301492485186091099729711246996324415370049,3.00305826555960628468580769337151403319051811461806514004911
0x9c0c92ac1b3015508361362be7a0f8c2c2a46900b8a4627328fa6144d4dd6d6d,15688346,63,1666109724,2022-10-18T16:15:24+00:00,False,sell_MOO,2920640744604745901461,0,0,8690115559839635023819,2920.640744604745901461,-8690.115559839635023819,464933445252425409987637,1396222225700400816683269,467854085997030155889098,1387532110140561181659450,3.00305826555960628468580769337151403319051811461806514004911,2.96573686469710335675374576933816311229415711675799940374553
0x6a02f9eecef2d35a07207c492f1549959bc023ff8e2ace07efc827c307decca0,15688346,78,1666109724,2022-10-18T16:15:24+00:00,False,sell_MOO,2406941211335057523235,0,0,7080621247688595598469,2406.941211335057523235,-7080.621247688595598469,467854085997030155889098,1387532110140561181659450,470261027208365213412333,1380451488892872586060981,2.96573686469710335675374576933816311229415711675799940374553,2.93550051784583967700988876441818069894016646566376345278219
0x2d6ce69902feca2390cfcc568104d10120b8815a4a4d790b037ff249f0b58e93,15688347,183,1666109729,2022-10-18T16:15:29+00:00,False,buy_MOO,0,1058404080028854920,359219919782771717,0,-0.359219919782771717,1.05840408002885492,470261027208365213412333,1380451488892872586060981,470260667988445430640616,1380452547296952614915901,2.93550051784583967700988876441818069894016646566376345278219,2.93550501087382266715289458809100326349194048296154745414741
0xd106f6dc4f8135fd577496f424bbed24fc03247476986f8021c278e757c8ea7d,15688349,10,1666109739,2022-10-18T16:15:39+00:00,False,sell_MOO,1320280648132422467382,2615536259442337,0,3853277569814379184518,1320.280648132422467382,-3853.274954278119742181,470260667988445430640616,1380452547296952614915901,471580948636577853107998,1376599272342674495173720,2.93550501087382266715289458809100326349194048296154745414741,2.91911553323487995544054789485392820942068325517343109643104
0x80f904052546be3d90e2dc1590ab8035a9c9ed01a8d3c4c7f68a9f8f85d6724a,15688349,112,1666109739,2022-10-18T16:15:39+00:00,False,sell_MOO,632410550215057653863,0,0,1838083666890295450750,632.410550215057653863,-1838.08366689029545075,471580948636577853107998,1376599272342674495173720,472213359186792910761861,1374761188675784199722970,2.91911553323487995544054789485392820942068325517343109643104,2.91131362959168517024284504007889093370230800234854196254040
0xc02f15ec39268c866f995fb11524e65ae1cec27ac8e03b7df7aba21f94ccc3a9,15688349,188,1666109739,2022-10-18T16:15:39+00:00,False,sell_MOO,21686861900048452643,0,0,62944962726032572757,21.686861900048452643,-62.944962726032572757,472213359186792910761861,1374761188675784199722970,472235046048692959214504,1374698243713058167150213,2.91131362959168517024284504007889093370230800234854196254040,2.91104663920117163832027707737747993887003004772225262533801
0x1f57ea944fa5ff6214f9e66a50f55f4374707610455f4aa021f89d8d3e042bc7,15688356,31,1666109774,2022-10-18T16:16:14+00:00,False,sell_MOO,25206583208100344671669,5717328809369214,0,69460901366011209072556,25206.583208100344671669,-69460.895648682399703342,472235046048692959214504,1374698243713058167150213,497441629256793303886173,1305237348064375767446871,2.91104663920117163832027707737747993887003004772225262533801,2.62390051675907422834463193076120024129648500691652710745183
0xc1577e967b78f644aceabe37016305c269e5476deb08e1865ae97f32ca257df6,15688356,61,1666109774,2022-10-18T16:16:14+00:00,False,buy_MOO,0,66782440913455179995,25373941156436447826,0,-25.373941156436447826,66.782440913455179995,497441629256793303886173,1305237348064375767446871,497416255315636867438347,1305304130505289222626866,2.62390051675907422834463193076120024129648500691652710745183,2.62416862447932035989900927398829705425235511233043551448119
0xa50b0adc71111ed9304923b0de4eee64c48a10afe5401acfe110844a72cc15b5,15688356,100,1666109774,2022-10-18T16:16:14+00:00,False,buy_MOO,0,3346123360676487597464,1268051282381988442667,0,-1268.051282381988442667,3346.123360676487597464,497416255315636867438347,1305304130505289222626866,496148204033254878995680,1308650253865965710224330,2.62416862447932035989900927398829705425235511233043551448119,2.63761965321606200517457161663597523548486009611922707713545
0xa50b0adc71111ed9304923b0de4eee64c48a10afe5401acfe110844a72cc15b5,15688356,130,1666109774,2022-10-18T16:16:14+00:00,False,buy_MOO,0,1779387049977614936133,671684101255368198195,0,-671.684101255368198195,1779.387049977614936133,496148204033254878995680,1308650253865965710224330,495476519931999510797485,1310429640915943325160463,2.63761965321606200517457161663597523548486009611922707713545,2.64478656041216666554598253230747684361594243911358158211101
0x82b8c4d9c54373e0a8d5f8d0ecb8a12cfd57ea5ecf354446f271d13466719a0d,15688356,183,1666109774,2022-10-18T16:16:14+00:00,False,buy_MOO,0,4309868019254643758,1624677162902119221,0,-1.624677162902119221,4.309868019254643758,495476519931999510797485,1310429640915943325160463,495474895254836608678264,1310433950783962579804221,2.64478656041216666554598253230747684361594243911358158211101,2.64480393120618092134960180328273463353270062961442837783168
