tx,block,log_index,timestamp,timestamp_utc,MOO_raw,mCELO_raw,mCELO_per_MOO
0x76469537bdbd223678fc7b038ed0fc3cdbc231623fbc11857abe9d501a57bfa8,15679240,23,1666064194,2022-10-18T03:36:34+00:00,5204684272549192530716983,123785780721343780108232,0.0237835331096299094337000724325384417101273073807038698859333
0x61f84a04e5c4afae59643bb3cb071033eda58afebab6729d1b634d9b54597db3,15679242,26,1666064204,2022-10-18T03:36:44+00:00,5204545791580348886310224,123789084286727349242775,0.0237848006807793050420630015551323400352216684500195088968299
0x8560a550f1283853bf29727f29bb63dc84f5aeb067b9ab9959a31705b611ca32,15679317,130,1666064579,2022-10-18T03:42:59+00:00,5204545804049379837886149,123789084596301900157482,0.0237848006832773395562160372921246498403048117696659445199806
0xf2136e301ec4a86840e0ae62f787cff11580b35b9e124dcc7dd04228daac15b0,15679845,59,1666067219,2022-10-18T04:26:59+00:00,5204490941382534735836518,123790393525688405380097,0.0237853029085692668929128014484721114085757948224579276693754
0xeeb72601faefe38d726757a24920f9e0840b305705cb5a44f54f7bec25fdce0e,15679947,25,1666067729,2022-10-18T04:35:29+00:00,5204435693925348561595204,123791711588959300555147,0.0237858086580740727248369917203514230010277541711142472138898
0x59e1a3a6765097a34c082307e361710882781d4a5a9428f4494d9a44c12ee5ab,15682197,109,1666078979,2022-10-18T07:42:59+00:00,5204435706286005621727646,123791712022477420303381,0.0237858086848800328521470343527197124859454810282743496754452
0x5898cf1250346b79e0e5806a69a72d963807094ee5096c01256788277887fe6b,15683099,38,1666083489,2022-10-18T08:58:09+00:00,5202242871999818081862670,123844049513232576156232,0.0238058953725136473944263093891964678042098202352918437841111
0xc3d061646ec19b2cd306a71415616f14599508dda51b4bf29f06cf900f77ad59,15683523,48,1666085609,2022-10-18T09:33:29+00:00,5202612871999818081862670,123835268452682826605920,0.0238025145247991760850404711289088797772430984647216651429135
0x4b5617a730a247f1f69447398e124c68c9069500253b1923c3135f19c0685394,15683539,18,1666085689,2022-10-18T09:34:49+00:00,5203112871999818081862670,123823404038782272507600,0.0237979469377128288032609081741531619030856661597449080405741
0x77caced31c0c48e8414516f3f1ba7604b4f9c3137af8692b2fb18351928d6051,15684162,70,1666088804,2022-10-18T10:26:44+00:00,5203965059870946401432425,123803187967194245823916,0.0237901651035036834472981445639736812658971213664464112206538
0xc62b39d843af67aee9e5444b753a16bf9cc92964c0620ac72692f6617c18266c,15684296,21,1666089474,2022-10-18T10:37:54+00:00,5204535059870946401432425,123789669753735018614652,0.0237849622165489944034484903251097873827486301347027339310917
0x311772c806faa9eadfeb9100f52c2ba9b5deca048544dfda884d3a6a79f4606d,15684531,22,1666090649,2022-10-18T10:57:29+00:00,5205115059870946401432425,123775917430204884698732,0.0237796698068137876398932150217517926018828695429825022110270
0x8c4320b9c9b7b9060890ab47cd3aada393716338bfd6da678212c2f0d53af635,15684544,12,1666090714,2022-10-18T10:58:34+00:00,5205335059870946401432425,123770701819465182220111,0.0237776628009290482004240584615157231401308936270666381608080
0x8584b5a78709fb3a4c954ed8b54b4458993bc44a31dd55b5cd355a3549e65259,15685078,55,1666093384,2022-10-18T11:43:04+00:00,5205335072234089638019874,123770702205988668135155,0.0237776628187101965014413798726557125777512084356465060874888
0x96051a69542c1c068c3b65ec17e8215c5043096539a36fef79a44dd2399ede6a,15685995,25,1666097969,2022-10-18T12:59:29+00:00,5203239410821441543338455,123820702364930306698243,0.0237968489605560137701777899540761133640030402521731343916674
0xe27044012c26c245d15d6e15ad018bb76ccf61608223958ac20c561aa8e41129,15686258,19,1666099284,2022-10-18T13:21:24+00:00,5201145438689426704423540,123870702410556474961796,0.0238160428064801711582736977459500317362096803431263492744866
0x051e60c094ef79513aa572073929d4c14f11468f1bbb8777098a156f2bf0708e,15686303,22,1666099509,2022-10-18T13:25:09+00:00,5203239510821441543338455,123820999475606759673281,0.0237969056043047675902586622582931152809206054215891943612628
0xda07ead441b7faaebc4c8959277d3de14d55a0525c38809edef0410ee2cd7f1e,15686364,22,1666099814,2022-10-18T13:30:14+00:00,5204335070821441543338455,123795012216392884742224,0.0237869027516042187949870969043778329556171316154650306625175
0xd47ae2fd530ef24fcdf8422f30ffa5cce2c55a49147b87648ca956ad5fbe74d0,15687098,30,1666103484,2022-10-18T14:31:24+00:00,5121836258338791640527481,125795012343665367183435,0.0245605298566232425193404989862238223943422769330943584444657
0x179f782c9c83bab506663b94f4c92ac3f213b9199e8f709650e0ac67864eaa5b,15687098,40,1666103484,2022-10-18T14:31:24+00:00,5122024316386808447424719,125790407563344308304125,0.0245587290870340304794533271354692230888158191932076835044420
0x8d7276ed9f6f29a42ac6d21c114cc81ac680c129ef73700b18b495daade3ffed,15687098,66,1666103484,2022-10-18T14:31:24+00:00,5125486877701794576903889,125705683669112459662403,0.0245256083311791338999291412205464955569350486376508836702535
0x50bba47884ce6ec0408a5d9ca3223c6bf75521bd8b72008f5bfa871ec74498cd,15687100,41,1666103494,2022-10-18T14:31:34+00:00,5127530025612093382836331,125655744399717263762590,0.0245060962631256838716962228366618757282035467269354342025273
0x0125cfbfaa5ec91d230906495bc15226f8605f25d4729dd611130e21a11aae02,15687101,11,1666103499,2022-10-18T14:31:39+00:00,5128312021516670996756882,125636641128664881563533,0.0244986343657593036550132597535007173115487630800650396612549
0x7e38d22b3fe3614019d9675c8646b2450f4a7ff94a17b6ef20eb2d5511cd4653,15687101,98,1666103499,2022-10-18T14:31:39+00:00,5128324408756628561084021,125636338569342375751880,0.0244985161926998941710287939607067380999039481807862379301846
0x80caccbbbad876abdc227d08abbe79e09aec66fbfc0146166744a0e719e43c55,15687102,31,1666103504,2022-10-18T14:31:44+00:00,5128502569068318472532114,125631987150944089326266,0.0244968166553472782769456041235760609143416714840960630590076
0x7429128d2fd9315ec7a4aae2607a45e1468c9a63413b422ee14a90280ac1e5f8,15687102,57,1666103504,2022-10-18T14:31:44+00:00,5128680896894872685056544,125627631943249229754904,0.0244951156971590263275792238754004418362896059441173209049668
0xa48532903ebf2fd7e2aabcbd1fd2bdeb4f5e219d22c7d24307229d6a13ba2b52,15687103,21,1666103509,2022-10-18T14:31:49+00:00,5128796145740399006856499,125624817441777631792865,0.0244940165044602852506308592212340155513808826769505652583977
0xaf10089e3017c50e6aa21faed6482e91c63ea4d1371c4e6ee81101d1b5e1af6c,15687104,20,1666103514,2022-10-18T14:31:54+00:00,5128911394585925328656454,125622003066602431054844,0.0244929173857846159519406922262454010705170778379366230719992
0x0332f7ea76dc3967c2e49f81321ab59055b4b1406409549d25f9bc36118cc345,15687112,49,1666103554,2022-10-18T14:32:34+00:00,5128913051589051034418502,125621962604936862729345,0.0244929015838972727626065863347275483650272717272936136005824
0xb480a407ea93e9801135c1ced1611f8baf64517bcdf3aec1216fc92a645062fc,15687171,121,1666103849,2022-10-18T14:37:29+00:00,5211411864071700937229476,123639186594547310058174,0.0237247006798551945699641589701469442554668163769914658415482
0xa337fe7f35661c34fd1ead2b725ffcda66319aa51ebe72ec2200a7abbd318e6a,15687171,151,1666103849,2022-10-18T14:37:29+00:00,5208760379938573553970946,123702313664877353905520,0.0237488969815762890294846620235298191046905583575828992720778
0xa337fe7f35661c34fd1ead2b725ffcda66319aa51ebe72ec2200a7abbd318e6a,15687171,181,1666103849,2022-10-18T14:37:29+00:00,5207215478846816106608725,123739124680069015486207,0.0237630121478038274601064870334265182936531712740481102938632
0x8f87479fd6c1a9f69b09a982959bc23d5585b4d9a75343fadc9c920666a5bc9e,15687173,32,1666103859,2022-10-18T14:37:39+00:00,5207019406991628496176064,123743798134099240870332,0.0237648044806486714179279112756510111268017591568419222162041
0x753d0136b2287560c353dd4b08277bb09f50256c02ef7349d6fb53b851274ea5,15687183,21,1666103909,2022-10-18T14:38:29+00:00,5207017728880319816983094,123743838135833223789645,0.0237648198218142463665276920053023139808162414398779910866435
0xd81f3d534eca8f91eb77c89c309c65fb6f646cffe663f33681dd5c5e4729d7be,15687184,33,1666103914,2022-10-18T14:38:34+00:00,5207017308326316334977481,123743848160470940398796,0.0237648236664390381240072326340331851712148012737580537052182
0x1b6db2a2d4b2f37f4d62adda4c5ffa3bdcdda9fd134452fb2dd10afae85f0a12,15687771,31,1666106849,2022-10-18T15:27:29+00:00,5206975355901957411642961,123744848262255790683326,0.0237652072084409905762732240551583668981423918772964326376785
0x0a1235fb5478ad4401af3e8e649d873ff9b5830f8fc165d39531f5bd1c1a31cd,15687958,201,1666107784,2022-10-18T15:43:04+00:00,5206975368158682343205739,123744848585954512735866,0.0237652072146663156575686753087673111883877905315003658702310
0xa9f6a903437267b6a54f978172a82a259ff89e3d1297cb5de2f0f4057afad93d,15687961,48,1666107799,2022-10-18T15:43:19+00:00,5206986488889861209261127,123744585093414148846902,0.0237651058548831984241279152134320947833864578641317286391804
0x6c07356ff55a3db7222948e8d645d2e03e5a759eff4efd7f9e44f9371c92800f,15688112,59,1666108554,2022-10-18T15:55:54+00:00,5206528698517072386951232,123755498252240308589475,0.0237692914834961818750670485480420350541784895356758807703504
0xe386734b12e53755fbb6432393718e1153db7e920411c7d7a7c0f525fc8223f1,15688117,24,1666108579,2022-10-18T15:56:19+00:00,5206114108430489402725143,123745643740492771435356,0.0237692914836626441729452465942593272547211580684185410180619
0xd03b33aa103d40fd86dcc534d40e251a586c4e1600670073bcc8b709da7e00fa,15688117,52,1666108579,2022-10-18T15:56:19+00:00,5205701225153272877471990,123755487994599831126448,0.0237730677659004651431242719768358902546652897109869029282715
0xd03b33aa103d40fd86dcc534d40e251a586c4e1600670073bcc8b709da7e00fa,15688117,83,1666108579,2022-10-18T15:56:19+00:00,5205700819282188033343460,123755497672434892815252,0.0237730714784910532001518600447538040085271896657177169974517
0x0e9893e4431237c9c06e08de6351f9b29fd9d612eda0b183d6c56f1b0c1c0912,15688236,46,1666109174,2022-10-18T16:06:14+00:00,5205732151703307260425336,123754755064201252306797,0.0237727857403706208270219636365578291957093555410432196397645
0xe9d12bff0bcb3189ba3012b67640d42b29eeace42e6c121ce46061b438cf2213,15688252,66,1666109254,2022-10-18T16:07:34+00:00,5205732343331259544413528,123754750534173933579032,0.0237727839950719825134473389896114629790268175604315056096554
0x8d87b97d0a1a104a3c03e6bafde0b7afdde8c9425e6fa025870112f49d33ede3,15688259,32,1666109289,2022-10-18T16:08:09+00:00,2357200547145578796553886,273754750535688692734250,0.116135536650535921104860179721307661011136626746806186007509
0x0bdddc701349c3e813e9895e7e69302520932676323c8f382dc2a30cc754771a,15688259,47,1666109289,2022-10-18T16:08:09+00:00,2469196699034060027292736,261373533541813211718887,0.105853670403844903575215642073509760919682646700428425791188
0xa84e030f11866b73013498177a393d84ff1078708cb0be6f40b17592d7809a89,15688259,65,1666109289,2022-10-18T16:08:09+00:00,2553055837460038440464430,252813220479739133254459,0.0990237725200932968766130438450411113971536257567698399697522
0xa84e030f11866b73013498177a393d84ff1078708cb0be6f40b17592d7809a89,15688259,100,1666109289,2022-10-18T16:08:09+00:00,2553055840657807212650494,252813220164033971562298,0.0990237722724056908749984638925943556653616274532729335363836
0x037fad47b11cbedd90e31d1ebd5f084eb49c5fc494f39704edaf49808ca2258b,15688259,135,1666109289,2022-10-18T16:08:09+00:00,2553055885101287137325548,252813215776275895765952,0.0990237688299745391957908705343140222669784394887692177966110
0xed168139cf435ea29b9b093f5c666d6d4896649c44ad11b20788e1a710f77d36,15688259,178,1666109289,2022-10-18T16:08:09+00:00,2553073175821993875816268,252811508732049092507684,0.0990224295669289862149057401120710369791367673464553452295889
0xabe1cf04eedfd3eb8a371f7f580d21e2245f8d5ce2d4b3b85469481d446dae92,15688260,57,1666109294,2022-10-18T16:08:14+00:00,2596622627271543978578074,248583968957022553836688,0.0957335757403560042984429960426764519677411106420969749360914
0x0add9a4980718a2e2ee0007742373d986aa2ff8af12e436631571ce59109f545,15688260,303,1666109294,2022-10-18T16:08:14+00:00,2596794890776543601657787,248567528117359002508447,0.0957208938604417674420781068503818948529737146374607470855840
0xa287c884eafa5c8cbecb6a4134b29622a19c85e92f2f560dde68517591e4033f,15688261,77,1666109299,2022-10-18T16:08:19+00:00,2597133327499765662112909,248535234034852249604212,0.0956959858022054798799419661934174949717553403534320920469501
0xb9b40a8ceed8e4040dd892060616f667a7626e18fdabad44a49738e38fe1cbbd,15688261,142,1666109299,2022-10-18T16:08:19+00:00,2597353688722538062528778,248514211391835039073286,0.0956797730208481184144410431584107114117883893128331754843014
0x0c3b18e3bbd2e8390119f0d98ae2d67d9b4f1b5ebc05c9dd876e42c5d8720b07,15688261,164,1666109299,2022-10-18T16:08:19+00:00,2597385874052775042384535,248511141183129258163048,0.0956774053734920247122355843049645281168151320320206552726386
0x25ef403a62088b614a39ae49de7e7cafebb3ed921f8b594988c50c993419e06d,15688261,220,1666109299,2022-10-18T16:08:19+00:00,2597545460864168004045977,248495919070100375284179,0.0956656669975774617546656494968664105797151620005778988777353
0xb2a1cb6cd167042376d6131a6d48eb98c1bf218884f83d3d72b82ff904a4c097,15688263,293,1666109309,2022-10-18T16:08:29+00:00,2597575482797852497671977,248493055652072437458922,0.0956634589823046026787026586824136396955224152784164794826803
0xf26f08c7b2f5d4eeadc32f4ad223f49a0069b2f0dbdd770277557adf71ee3c24,15688263,325,1666109309,2022-10-18T16:08:29+00:00,2597695703056407904953703,248481589997414855973166,0.0956546179389122927521295828366019776109275368889105154341241
0xd3c87201d4ac41d223e031c35e9792a59a3cff61e26e34ecf6be2c2bb59fe60d,15688263,366,1666109309,2022-10-18T16:08:29+00:00,2624476237180149495162433,245953577245174758941537,0.0937152997466031143200594213290543286444046480739403190523650
0x68640bdc2e60feb811d3963ce660f98f993d7de45cb7651330805e817907cc1d,15688264,67,1666109314,2022-10-18T16:08:34+00:00,2627750132198439106830844,245648063603632714757445,0.0934822761851095876442934090360066927674184194237935550700056
0x9d454cf2111c8f77eb9fdd0b7f040391fcd9dce42ed19e3e84b999f7da1e775d,15688264,101,1666109314,2022-10-18T16:08:34+00:00,2627752297840614214548281,245647861761986110374799,0.0934821223308795416257304767847033213418913962288899169239450
0x1108c4ac15fdf65cbd3df9af3d84c25bc0fe8693ab9fb3a408909f9679757b07,15688266,9,1666109324,2022-10-18T16:08:44+00:00,2635615368649149253402335,244917190227945507091384,0.0929259986647727971650225859636183860824260747647359725724124
0xf75641d0e89816d4f20bb1c5dc2f64a411af80ce3c5decd432a7f17c4b9eb941,15688266,63,1666109324,2022-10-18T16:08:44+00:00,2642611916532056020490154,244270690572305608534378,0.0924353247043804057074607320540638496151750704845621411519011
0x57051c0d83db3ea6dedac951034d4899f9e8b00c4748ab103ac6edd623a2c21a,15688266,280,1666109324,2022-10-18T16:08:44+00:00,2647763199147185940460728,243796879408884572617573,0.0920765419986986533341884471483270683965644112469790924048017
0x4ca63ef5bba3a654cd8f932edaa7ec86860d02cc94032a85f0e286fe40a6e2c0,15688267,52,1666109329,2022-10-18T16:08:49+00:00,2650919148005915055598792,243507506196279468867354,0.0918577642699709093823016864186380869309688245824687071330252
0x3d34043752265908f894327e481c665aa1e68e6819f8405ac0d792a72c1a9f97,15688267,103,1666109329,2022-10-18T16:08:49+00:00,2650970325968437820836707,243502819296554514079932,0.0918542229278252711459755045606595696031184589578466548474801
0xce050a966c3067d4234788f302d1a6ca81e5f1c9f57f20b27513f49bbfe3e4be,15688269,14,1666109339,2022-10-18T16:08:59+00:00,2656001748459722377843615,243042918618865654719812,0.0915070627343569844104216142374483348898704787203369465788622
0x1eb0eda439e526201b3aa08dc80110c50d758e0cfcdf2067597b8bde0e377e4e,15688269,255,1666109339,2022-10-18T16:08:59+00:00,2203953649157573605519823,293042918618865654719812,0.132962378192879270207133891382638480860482134095413113225665
0x54ecf7830173d7798ded53acb7cc9eae1a05a0f6119387cfa437d56d50d9d81f,15688269,266,1666109339,2022-10-18T16:08:59+00:00,2228048439601656237472310,289883268424418015517028,0.130106358224529926190008111157409286200331429695230510152952
0x521c8027bdf2a137cc906c0925294c934f954a4cdad2902cca136c50021c5194,15688269,315,1666109339,2022-10-18T16:08:59+00:00,2228109723899958649697276,289875319085977257733683,0.130099211890963659994589750808555707544344298304723258089358
0xc34b4459bee1a5c87d63cb68b7cd85b8843b95bdf4818584f77fecc9cb8fcaf1,15688269,370,1666109339,2022-10-18T16:08:59+00:00,2228199125291976082912665,289863723392359301381253,0.130088787892498829816901876253348213785989974422194521435303
0x47fae00a50bf6db41d0eb79c23fa7c65ad2709d531d34de2fa2635d7ce38e856,15688270,111,1666109344,2022-10-18T16:09:04+00:00,2229148747388424869946209,289740611122099208020912,0.129978141414540815003817698140929680219218006757091218306389
0x779798f199f55a005bb8c6eac3c1d1a9126c24278a886252dde4ede41f35755e,15688270,291,1666109344,2022-10-18T16:09:04+00:00,2229148995491336463055161,289740578970891313272529,0.129978112524967550313937504197195069969665896258785233862704
0x773e655d892bad35b4417e830eb1589eb2f9289b71161f6086c152094bfb7523,15688271,27,1666109349,2022-10-18T16:09:09+00:00,2242161369397275901527393,288064086098253080189369,0.128476072253304723117918853378427875518298430709490533729635
0x0f63032fbc7c9cdefef321d47aff5f9215ddb74aab8c75d0698f63a76363cc7b,15688273,121,1666109359,2022-10-18T16:09:19+00:00,2242159521730803204792240,288064324194909770816335,0.128476284315641648094254880079361712979196273558004999077990
0x3e172aba0e1370199a0b58d8d0429d965c40ede1f885db3860394d98da6af846,15688275,15,1666109369,2022-10-18T16:09:29+00:00,2247055821311621444641311,287438515499627716411846,0.127917834872410041438626509548974490577473631466906443871395
0xee59f953416c27eeab23f906b025f875ff6f03a579b6ff9426f64b1761535997,15688275,184,1666109369,2022-10-18T16:09:29+00:00,2249569734446096348754768,287118263107661948134390,0.127632523993908581452470796221317694000989568361611648488710
0xe1e118bfddd6bf4dba1c0ddd837f96e6b31b6c4db3b043d46d073d5cdc55f977,15688275,203,1666109369,2022-10-18T16:09:29+00:00,2254312822407011894817260,286515973020757114805857,0.127096812018676971585313629481052286399624290904988555704270
0x0bdf35f98479b644cbcf51afc00d04e7e4d96d2968d075da8780293a44bfa580,15688276,72,1666109374,2022-10-18T16:09:34+00:00,2254311947431568942418629,286516084562632100121408,0.127096910828632990751931664314430068045073381985015105484301
0xe5872fc7c63f1c5627ab49c33f51c1b5f9b53a86928133d28ec9ed054c37062d,15688276,140,1666109374,2022-10-18T16:09:34+00:00,2254275041541761611870862,286520789378458086159891,0.127101078660968770808477108247085934752903714773707706257450
0x65764a88e72e721b3add4ad7edfe317a4715100b0c289ec87eb32e1eed13f306,15688278,53,1666109384,2022-10-18T16:09:44+00:00,2254760691081189153677802,286459261194676930004512,0.127046414427828136701943833985169559598429478887879278113567
0xa397158e977e548a41da27a172268c9a3268600b6649704aad5bb4ddf5b8c1e8,15688279,105,1666109389,2022-10-18T16:09:49+00:00,2257697346595493548680097,286087771304471667544983,0.126716617590873820896565267300574350319195196987802458847441
0x4d70a45cb8069e9fc4317ff3fd10b8a0ff5699f5bc25de89437eb8bcc0edfed1,15688281,37,1666109399,2022-10-18T16:09:59+00:00,2257712079540560915771373,286085910013574740109645,0.126714966273198373537632228588935979462256144930749735801951
0xb60a781ab3b440ce551b4711b4a6a6aa512584b20ea0e95c3caec1da63b0e1b9,15688283,48,1666109409,2022-10-18T16:10:09+00:00,2258999985855610386858012,285923295089545988069764,0.126570737883936174556453277061494884347649885933130970868511
0x031d0858fdb2f3fa6809cd01cd7e039ce9dfe161b1d299a983cbf09acd330d47,15688284,86,1666109414,2022-10-18T16:10:14+00:00,1674952545107755020889107,385923295092160843214766,0.230408494986544929859169917915569688787399312059412162087466
0x4b6d97cfdadc690fdfdc65c3f1d5e3d23ac56a217e2b8915de8dca79792c65ce,15688284,97,1666109414,2022-10-18T16:10:14+00:00,1692415777464090750734730,381952959986849302652048,0.225685062189130698886813855531302101707468078671480776192720
0xe59c1453e4266efee73e8e82d48363080a4e04b1a2edcffcae6ad0551e01e1de,15688284,112,1666109414,2022-10-18T16:10:14+00:00,1705546013924732458538543,379021228608405048989918,0.222228673699759621320623751912075060537397505066765363714377
0xe5432a1655c05585fb857b5a9840b32a827fe815621c03c3e15acf7ac576e64f,15688284,126,1666109414,2022-10-18T16:10:14+00:00,1705546064683721229912081,379021217362142937943040,0.222228660492045487708213769786513574606359355289921798761211
0x52d8aae411132e56da3af709678faa083706bdbf110b52adc70a26398457fb66,15688284,183,1666109414,2022-10-18T16:10:14+00:00,1705546091376323828597249,379021211448077293632652,0.222228653546512309356298053039199144410927495738575328817029
0x5c618afd1ffdc76204e1969b4342a9ba036296710d3d89717f8cbebadcd1eb59,15688284,220,1666109414,2022-10-18T16:10:14+00:00,1705546094386448523499189,379021210781148144724888,0.222228652763264579342005420881239701719427827329820257711354
0x6c541204e8e9d9e33000ec45f3494bba2062ae350ea98c4ae770da1ad199c1e7,15688285,86,1666109419,2022-10-18T16:10:19+00:00,1705788420324501472761040,378967528177507135874444,0.222165611902450403324488043148967491176714726129351282477238
0x403c2e224ba857bcf2ee6430de115fe484e439788432806727058945745bada0,15688285,283,1666109419,2022-10-18T16:10:19+00:00,1705805412067352119994943,378963764558880058362153,0.222161192524060904471472515310159552106076055254846846301569
0x29b86c6691a9c0c3a365e376e36c7345210fd1ec99f49ed50a9f83f60cb97254,15688286,44,1666109424,2022-10-18T16:10:24+00:00,1725656573425173089686097,374617267587702791054247,0.217086802412917488735037903707683893647983795720174534734327
0x936f39d7b006f73bfc7ff10821108a2d2006f01da0ffee88617d23884133a451,15688286,95,1666109424,2022-10-18T16:10:24+00:00,1731182577787300443444877,373425050177516472666654,0.215705180359894350135867850281550871037031493227535947597899
0x6a68a0ec8dfde38173f7506e40a77243836b88471a6417ea75e2275443d0c2c8,15688288,80,1666109434,2022-10-18T16:10:34+00:00,1730791753367493816430559,373509639309906188080989,0.215802761125474352661036832605616597285592321643527474901386
0x73bb4f9392ac55a88d890a4fa23ed35465c5b82ca893fecccaeb67e66c333469,15688289,47,1666109439,2022-10-18T16:10:39+00:00,1729884987779032978455403,373706013525804696248143,0.216029398581924724477036442837468559417461590467073784491679
0xadc22d458467b0586251f13eeee2d23e4ce7e86a07f1bc29d104497d93055d44,15688291,184,1666109449,2022-10-18T16:10:49+00:00,1731430367560919151522028,373373463792905498059576,0.215644516111196494367656753318698151553963290736039297857459
0xca0696879d1fdec3bc4fe80d7a6100c9320f5fcae8adde41341455c8a8be5bad,15688292,42,1666109454,2022-10-18T16:10:54+00:00,1731658204640014162535786,373324485803055980345108,0.215587859545680122545186104598412792778480323973584839856161
0xb5715fd77b07f5018ca2526c434baf09d96eed19d4ace2db9379cfb93b9911f3,15688292,165,1666109454,2022-10-18T16:10:54+00:00,1731681578029269937199686,373319463657163734397987,0.215582049490887210528498867093155505020922582374708707651567
0x59fc0194a7cb44e504386f06edf3cf7832631a250e91757857e3b0529cf23984,15688292,183,1666109454,2022-10-18T16:10:54+00:00,1732402201509800322311150,373164640465753252504370,0.215403005226233103252243002685266641456933124298123786908665
0x59fc0194a7cb44e504386f06edf3cf7832631a250e91757857e3b0529cf23984,15688292,218,1666109454,2022-10-18T16:10:54+00:00,1732402673947350188192965,373164539006606219318927,0.215402887918855256183093713134034228040863757378965861795773
0x996474b540075d3862b7480277db499fa4b2d9bfcef0a8a1fc5d4f3a362a8f1a,15688299,101,1666109489,2022-10-18T16:11:29+00:00,1311820801205543886724405,493164539041042868331041,0.375938953390456959738406788419882931357860739592227850370158
0xe728cda91d66ac1bb76e5dc7a9de05231fb0968736da818b28247ca7e152b75a,15688299,112,1666109489,2022-10-18T16:11:29+00:00,1322386853445077431067380,489235813951894123663581,0.369964214841775503748858957021624407199757513675551468472758
0xac3c0ff0a8bc6944fadfcc3ff37f9b2507cb5bf722b41316171e378e116fc070,15688299,127,1666109489,2022-10-18T16:11:29+00:00,1330825517143839558369434,486142854535255313344721,0.365294208949790940666545189269137562091316929997768333320558
0xb9ca7443f755d0073849e01938fb3beca09d7aa7c1e3fc662b21350c9e768b6e,15688299,141,1666109489,2022-10-18T16:11:29+00:00,1331162701349747042399172,486020083624298672157573,0.365109451407775525837633354858361967924529303069448708620907
0xb9ca7443f755d0073849e01938fb3beca09d7aa7c1e3fc662b21350c9e768b6e,15688299,184,1666109489,2022-10-18T16:11:29+00:00,1331168971219326028051088,486017801313939809705172,0.365106017208887118157740326315740506906168054717033395185414
0xd1cb430ca83293f81bf7736df900d74afc92be8d44e0a06e8e04d48d0bfbb6c7,15688299,225,1666109489,2022-10-18T16:11:29+00:00,1343214567271797802317155,481672279636295150032842,0.358596676489757992212639526319671207160004338727000149274518
0xd1cb430ca83293f81bf7736df900d74afc92be8d44e0a06e8e04d48d0bfbb6c7,15688299,260,1666109489,2022-10-18T16:11:29+00:00,1343214584760513677097427,481672273383714028593945,0.358596667165874338550767060743023954750222483920570718986508
0x54728addd71fad363a4cd55979f495c381eae055105274f6da75ad126962314e,15688299,341,1666109489,2022-10-18T16:11:29+00:00,1343224291657938964294156,481668802990235962363762,0.358591492114629013537670588950220395937311943208518211909871
0xd0733186cbcf4fc4bffb72addb836e0fa39e7435f5461fc3250258c85f70c310,15688299,376,1666109489,2022-10-18T16:11:29+00:00,1343224293348279670233053,481668802385912592585024,0.358591491213465170910826899344137985742206543399963813788500
0xa66cc5e68b1da93851cc44a9c653d9f2ae1142beb3a2a574d080b634a9bd0992,15688300,15,1666109494,2022-10-18T16:11:34+00:00,1342805411205676436573730,481819508944470300808153,0.358815584837310720318281489060541772062495167718948813314641
0x11713b15cbbc67bd8ef495cdeca7d1fd3cfc551f34fd2a0ab46685387a127c29,15688300,154,1666109494,2022-10-18T16:11:34+00:00,1343021795733676698887209,481742112164510518058035,0.358700144476315501766139921040758608476938579772575090172257
0x40f704a067201ae4df7c10e2b16bfe2b9f8d8f3d55cd098013033c907bcbab32,15688301,6,1666109499,2022-10-18T16:11:39+00:00,1345362628904436188547622,480906426147284265090299,0.357454871880081050675134369458367992786604738533989748875197
0xb51a5bd46d498ebcab539ff4d18db2badc93f1194edeeae7c1e3420402bd9f85,15688301,135,1666109499,2022-10-18T16:11:39+00:00,1345362683792396408409291,480906406586176178962944,0.357454842757022007718175942791706533500497204487211118927208
0xbcb22cf36404ae3f38e77d1640c48ab3b964f9193848385b0a6cdf4d93b61ea8,15688302,51,1666109504,2022-10-18T16:11:44+00:00,1345363466521064268208882,480906127645714825827271,0.357454427456154882807561505597889957114420784144679971444751
0x7b6902a3329cc4adde4507a211b3a6f7e23055e776ca3d67b74fc9dd25ea01d5,15688302,94,1666109504,2022-10-18T16:11:44+00:00,1345437291466143096116042,480879819198708559806447,0.357415259892704953991751447108714153895971443159978536458912
0x75d579fb55e888fa2c1240fe12a6a85c098bfe96d342184b50f877e7a9a01c7c,15688303,67,1666109509,2022-10-18T16:11:49+00:00,1345438368910165617172777,480879435269523290392000,0.357414688313851274097311775088445990118031247692640317050870
0xef800b69b4f454190423218e6687702e2c813e4ec1eca940b26442abe8d09236,15688303,106,1666109509,2022-10-18T16:11:49+00:00,1345438738814665617172777,480879303473683036761173,0.357414492091508174618166723815598178984418481380825737685350
0x82592ae65ba5bb39b12ad27753e57a67d792bfdce143b2f821ceef20a3d858c7,15688305,90,1666109519,2022-10-18T16:11:59+00:00,1345439361455284126653034,480879081626079541729065,0.357414161799116970549910827794706949742241019097395957721589
0x3bac09581f7fb5c3114a2d9e6feb243fc3f4fd35325bde679b012e5feaafa299,15688305,115,1666109519,2022-10-18T16:11:59+00:00,1350983454631003108092727,478911571940303572051543,0.354491071151652020427876048747560372788484376937907857497105
0x95928d959cb91de054448ecfab15d186fb5ee635ff11fc7ed4097e217b895605,15688305,205,1666109519,2022-10-18T16:11:59+00:00,1350983296955748351086778,478911628002968041907861,0.354491154022502218988209794967304245972403198691291978407022
